draw_no,date,querystring,weekday,year,week_no,prize,number,prize_type
4139,2017-07-29,sppl=RHJhd051bWJlcj00MTM5,Sat,2017,30,starter9,8129,starter
4138,2017-07-26,sppl=RHJhd051bWJlcj00MTM4,Wed,2017,30,starter9,9518,starter
4137,2017-07-23,sppl=RHJhd051bWJlcj00MTM3,Sun,2017,30,starter9,8809,starter
4136,2017-07-22,sppl=RHJhd051bWJlcj00MTM2,Sat,2017,29,starter9,9252,starter
4135,2017-07-19,sppl=RHJhd051bWJlcj00MTM1,Wed,2017,29,starter9,8530,starter
4134,2017-07-16,sppl=RHJhd051bWJlcj00MTM0,Sun,2017,29,starter9,8508,starter
4133,2017-07-15,sppl=RHJhd051bWJlcj00MTMz,Sat,2017,28,starter9,9931,starter
4132,2017-07-12,sppl=RHJhd051bWJlcj00MTMy,Wed,2017,28,starter9,8229,starter
4131,2017-07-09,sppl=RHJhd051bWJlcj00MTMx,Sun,2017,28,starter9,9248,starter
4130,2017-07-08,sppl=RHJhd051bWJlcj00MTMw,Sat,2017,27,starter9,9477,starter
4129,2017-07-05,sppl=RHJhd051bWJlcj00MTI5,Wed,2017,27,starter9,9952,starter
4128,2017-07-02,sppl=RHJhd051bWJlcj00MTI4,Sun,2017,27,starter9,9244,starter
4127,2017-07-01,sppl=RHJhd051bWJlcj00MTI3,Sat,2017,26,starter9,9636,starter
4126,2017-06-28,sppl=RHJhd051bWJlcj00MTI2,Wed,2017,26,starter9,9554,starter
4125,2017-06-25,sppl=RHJhd051bWJlcj00MTI1,Sun,2017,26,starter9,8887,starter
4124,2017-06-24,sppl=RHJhd051bWJlcj00MTI0,Sat,2017,25,starter9,9354,starter
4123,2017-06-21,sppl=RHJhd051bWJlcj00MTIz,Wed,2017,25,starter9,8163,starter
4122,2017-06-18,sppl=RHJhd051bWJlcj00MTIy,Sun,2017,25,starter9,9570,starter
4121,2017-06-17,sppl=RHJhd051bWJlcj00MTIx,Sat,2017,24,starter9,9638,starter
4120,2017-06-14,sppl=RHJhd051bWJlcj00MTIw,Wed,2017,24,starter9,9284,starter
4119,2017-06-11,sppl=RHJhd051bWJlcj00MTE5,Sun,2017,24,starter9,7092,starter
4118,2017-06-10,sppl=RHJhd051bWJlcj00MTE4,Sat,2017,23,starter9,9100,starter
4117,2017-06-07,sppl=RHJhd051bWJlcj00MTE3,Wed,2017,23,starter9,9704,starter
4116,2017-06-04,sppl=RHJhd051bWJlcj00MTE2,Sun,2017,23,starter9,9534,starter
4115,2017-06-03,sppl=RHJhd051bWJlcj00MTE1,Sat,2017,22,starter9,9742,starter
4114,2017-05-31,sppl=RHJhd051bWJlcj00MTE0,Wed,2017,22,starter9,9480,starter
4113,2017-05-28,sppl=RHJhd051bWJlcj00MTEz,Sun,2017,22,starter9,9062,starter
4112,2017-05-27,sppl=RHJhd051bWJlcj00MTEy,Sat,2017,21,starter9,8674,starter
4111,2017-05-24,sppl=RHJhd051bWJlcj00MTEx,Wed,2017,21,starter9,8664,starter
4110,2017-05-21,sppl=RHJhd051bWJlcj00MTEw,Sun,2017,21,starter9,9720,starter
4109,2017-05-20,sppl=RHJhd051bWJlcj00MTA5,Sat,2017,20,starter9,9902,starter
4108,2017-05-17,sppl=RHJhd051bWJlcj00MTA4,Wed,2017,20,starter9,6348,starter
4107,2017-05-14,sppl=RHJhd051bWJlcj00MTA3,Sun,2017,20,starter9,9787,starter
4106,2017-05-13,sppl=RHJhd051bWJlcj00MTA2,Sat,2017,19,starter9,9831,starter
4105,2017-05-10,sppl=RHJhd051bWJlcj00MTA1,Wed,2017,19,starter9,9786,starter
4104,2017-05-07,sppl=RHJhd051bWJlcj00MTA0,Sun,2017,19,starter9,9911,starter
4103,2017-05-06,sppl=RHJhd051bWJlcj00MTAz,Sat,2017,18,starter9,9326,starter
4102,2017-05-03,sppl=RHJhd051bWJlcj00MTAy,Wed,2017,18,starter9,9983,starter
4101,2017-04-30,sppl=RHJhd051bWJlcj00MTAx,Sun,2017,18,starter9,9908,starter
4100,2017-04-29,sppl=RHJhd051bWJlcj00MTAw,Sat,2017,17,starter9,9523,starter
4099,2017-04-26,sppl=RHJhd051bWJlcj00MDk5,Wed,2017,17,starter9,9402,starter
4098,2017-04-23,sppl=RHJhd051bWJlcj00MDk4,Sun,2017,17,starter9,8863,starter
4097,2017-04-22,sppl=RHJhd051bWJlcj00MDk3,Sat,2017,16,starter9,9837,starter
4096,2017-04-19,sppl=RHJhd051bWJlcj00MDk2,Wed,2017,16,starter9,9242,starter
4095,2017-04-16,sppl=RHJhd051bWJlcj00MDk1,Sun,2017,16,starter9,9906,starter
4094,2017-04-15,sppl=RHJhd051bWJlcj00MDk0,Sat,2017,15,starter9,9888,starter
4093,2017-04-12,sppl=RHJhd051bWJlcj00MDkz,Wed,2017,15,starter9,9606,starter
4092,2017-04-09,sppl=RHJhd051bWJlcj00MDky,Sun,2017,15,starter9,8373,starter
4091,2017-04-08,sppl=RHJhd051bWJlcj00MDkx,Sat,2017,14,starter9,9205,starter
4090,2017-04-05,sppl=RHJhd051bWJlcj00MDkw,Wed,2017,14,starter9,9496,starter
4089,2017-04-02,sppl=RHJhd051bWJlcj00MDg5,Sun,2017,14,starter9,8948,starter
4088,2017-04-01,sppl=RHJhd051bWJlcj00MDg4,Sat,2017,13,starter9,8741,starter
4087,2017-03-29,sppl=RHJhd051bWJlcj00MDg3,Wed,2017,13,starter9,9900,starter
4086,2017-03-26,sppl=RHJhd051bWJlcj00MDg2,Sun,2017,13,starter9,8684,starter
4085,2017-03-25,sppl=RHJhd051bWJlcj00MDg1,Sat,2017,12,starter9,9933,starter
4084,2017-03-22,sppl=RHJhd051bWJlcj00MDg0,Wed,2017,12,starter9,6867,starter
4083,2017-03-19,sppl=RHJhd051bWJlcj00MDgz,Sun,2017,12,starter9,7687,starter
4082,2017-03-18,sppl=RHJhd051bWJlcj00MDgy,Sat,2017,11,starter9,9715,starter
4081,2017-03-15,sppl=RHJhd051bWJlcj00MDgx,Wed,2017,11,starter9,9252,starter
4080,2017-03-12,sppl=RHJhd051bWJlcj00MDgw,Sun,2017,11,starter9,9719,starter
4079,2017-03-11,sppl=RHJhd051bWJlcj00MDc5,Sat,2017,10,starter9,9756,starter
4078,2017-03-08,sppl=RHJhd051bWJlcj00MDc4,Wed,2017,10,starter9,9226,starter
4077,2017-03-05,sppl=RHJhd051bWJlcj00MDc3,Sun,2017,10,starter9,9997,starter
4076,2017-03-04,sppl=RHJhd051bWJlcj00MDc2,Sat,2017,09,starter9,8773,starter
4075,2017-03-01,sppl=RHJhd051bWJlcj00MDc1,Wed,2017,09,starter9,6476,starter
4074,2017-02-26,sppl=RHJhd051bWJlcj00MDc0,Sun,2017,09,starter9,9892,starter
4073,2017-02-25,sppl=RHJhd051bWJlcj00MDcz,Sat,2017,08,starter9,9305,starter
4072,2017-02-22,sppl=RHJhd051bWJlcj00MDcy,Wed,2017,08,starter9,9451,starter
4071,2017-02-19,sppl=RHJhd051bWJlcj00MDcx,Sun,2017,08,starter9,9960,starter
4070,2017-02-18,sppl=RHJhd051bWJlcj00MDcw,Sat,2017,07,starter9,9581,starter
4069,2017-02-15,sppl=RHJhd051bWJlcj00MDY5,Wed,2017,07,starter9,7737,starter
4068,2017-02-12,sppl=RHJhd051bWJlcj00MDY4,Sun,2017,07,starter9,9951,starter
4067,2017-02-11,sppl=RHJhd051bWJlcj00MDY3,Sat,2017,06,starter9,9766,starter
4066,2017-02-08,sppl=RHJhd051bWJlcj00MDY2,Wed,2017,06,starter9,9800,starter
4065,2017-02-05,sppl=RHJhd051bWJlcj00MDY1,Sun,2017,06,starter9,9237,starter
4064,2017-02-04,sppl=RHJhd051bWJlcj00MDY0,Sat,2017,05,starter9,9026,starter
4063,2017-02-01,sppl=RHJhd051bWJlcj00MDYz,Wed,2017,05,starter9,9353,starter
4062,2017-01-29,sppl=RHJhd051bWJlcj00MDYy,Sun,2017,05,starter9,9788,starter
4061,2017-01-28,sppl=RHJhd051bWJlcj00MDYx,Sat,2017,04,starter9,9621,starter
4060,2017-01-25,sppl=RHJhd051bWJlcj00MDYw,Wed,2017,04,starter9,9827,starter
4059,2017-01-22,sppl=RHJhd051bWJlcj00MDU5,Sun,2017,04,starter9,6954,starter
4058,2017-01-21,sppl=RHJhd051bWJlcj00MDU4,Sat,2017,03,starter9,9473,starter
4057,2017-01-18,sppl=RHJhd051bWJlcj00MDU3,Wed,2017,03,starter9,8200,starter
4056,2017-01-15,sppl=RHJhd051bWJlcj00MDU2,Sun,2017,03,starter9,8821,starter
4055,2017-01-14,sppl=RHJhd051bWJlcj00MDU1,Sat,2017,02,starter9,9981,starter
4054,2017-01-11,sppl=RHJhd051bWJlcj00MDU0,Wed,2017,02,starter9,9070,starter
4053,2017-01-08,sppl=RHJhd051bWJlcj00MDUz,Sun,2017,02,starter9,9713,starter
4052,2017-01-07,sppl=RHJhd051bWJlcj00MDUy,Sat,2017,01,starter9,9357,starter
4051,2017-01-04,sppl=RHJhd051bWJlcj00MDUx,Wed,2017,01,starter9,8535,starter
4050,2017-01-01,sppl=RHJhd051bWJlcj00MDUw,Sun,2017,01,starter9,9135,starter
4049,2016-12-31,sppl=RHJhd051bWJlcj00MDQ5,Sat,2016,52,starter9,8719,starter
4048,2016-12-28,sppl=RHJhd051bWJlcj00MDQ4,Wed,2016,52,starter9,9489,starter
4047,2016-12-25,sppl=RHJhd051bWJlcj00MDQ3,Sun,2016,52,starter9,9881,starter
4046,2016-12-24,sppl=RHJhd051bWJlcj00MDQ2,Sat,2016,51,starter9,9257,starter
4045,2016-12-21,sppl=RHJhd051bWJlcj00MDQ1,Wed,2016,51,starter9,9292,starter
4044,2016-12-18,sppl=RHJhd051bWJlcj00MDQ0,Sun,2016,51,starter9,9639,starter
4043,2016-12-17,sppl=RHJhd051bWJlcj00MDQz,Sat,2016,50,starter9,9857,starter
4042,2016-12-14,sppl=RHJhd051bWJlcj00MDQy,Wed,2016,50,starter9,9892,starter
4041,2016-12-11,sppl=RHJhd051bWJlcj00MDQx,Sun,2016,50,starter9,9955,starter
4040,2016-12-10,sppl=RHJhd051bWJlcj00MDQw,Sat,2016,49,starter9,9709,starter
4039,2016-12-07,sppl=RHJhd051bWJlcj00MDM5,Wed,2016,49,starter9,9496,starter
4038,2016-12-04,sppl=RHJhd051bWJlcj00MDM4,Sun,2016,49,starter9,8909,starter
4037,2016-12-03,sppl=RHJhd051bWJlcj00MDM3,Sat,2016,48,starter9,8953,starter
4036,2016-11-30,sppl=RHJhd051bWJlcj00MDM2,Wed,2016,48,starter9,9177,starter
4035,2016-11-27,sppl=RHJhd051bWJlcj00MDM1,Sun,2016,48,starter9,9337,starter
4034,2016-11-26,sppl=RHJhd051bWJlcj00MDM0,Sat,2016,47,starter9,7432,starter
4033,2016-11-23,sppl=RHJhd051bWJlcj00MDMz,Wed,2016,47,starter9,9207,starter
4032,2016-11-20,sppl=RHJhd051bWJlcj00MDMy,Sun,2016,47,starter9,8906,starter
4031,2016-11-19,sppl=RHJhd051bWJlcj00MDMx,Sat,2016,46,starter9,5968,starter
4030,2016-11-16,sppl=RHJhd051bWJlcj00MDMw,Wed,2016,46,starter9,9497,starter
4029,2016-11-13,sppl=RHJhd051bWJlcj00MDI5,Sun,2016,46,starter9,9534,starter
4028,2016-11-12,sppl=RHJhd051bWJlcj00MDI4,Sat,2016,45,starter9,9354,starter
4027,2016-11-09,sppl=RHJhd051bWJlcj00MDI3,Wed,2016,45,starter9,7718,starter
4026,2016-11-06,sppl=RHJhd051bWJlcj00MDI2,Sun,2016,45,starter9,8546,starter
4025,2016-11-05,sppl=RHJhd051bWJlcj00MDI1,Sat,2016,44,starter9,9902,starter
4024,2016-11-02,sppl=RHJhd051bWJlcj00MDI0,Wed,2016,44,starter9,8797,starter
4023,2016-10-30,sppl=RHJhd051bWJlcj00MDIz,Sun,2016,44,starter9,7435,starter
4022,2016-10-29,sppl=RHJhd051bWJlcj00MDIy,Sat,2016,43,starter9,7957,starter
4021,2016-10-26,sppl=RHJhd051bWJlcj00MDIx,Wed,2016,43,starter9,9957,starter
4020,2016-10-23,sppl=RHJhd051bWJlcj00MDIw,Sun,2016,43,starter9,9083,starter
4019,2016-10-22,sppl=RHJhd051bWJlcj00MDE5,Sat,2016,42,starter9,9892,starter
4018,2016-10-19,sppl=RHJhd051bWJlcj00MDE4,Wed,2016,42,starter9,9641,starter
4017,2016-10-16,sppl=RHJhd051bWJlcj00MDE3,Sun,2016,42,starter9,8599,starter
4016,2016-10-15,sppl=RHJhd051bWJlcj00MDE2,Sat,2016,41,starter9,8637,starter
4015,2016-10-12,sppl=RHJhd051bWJlcj00MDE1,Wed,2016,41,starter9,5331,starter
4014,2016-10-09,sppl=RHJhd051bWJlcj00MDE0,Sun,2016,41,starter9,9694,starter
4013,2016-10-08,sppl=RHJhd051bWJlcj00MDEz,Sat,2016,40,starter9,6954,starter
4012,2016-10-05,sppl=RHJhd051bWJlcj00MDEy,Wed,2016,40,starter9,9373,starter
4011,2016-10-02,sppl=RHJhd051bWJlcj00MDEx,Sun,2016,40,starter9,9279,starter
4010,2016-10-01,sppl=RHJhd051bWJlcj00MDEw,Sat,2016,39,starter9,8663,starter
4009,2016-09-28,sppl=RHJhd051bWJlcj00MDA5,Wed,2016,39,starter9,9179,starter
4008,2016-09-25,sppl=RHJhd051bWJlcj00MDA4,Sun,2016,39,starter9,9929,starter
4007,2016-09-24,sppl=RHJhd051bWJlcj00MDA3,Sat,2016,38,starter9,9692,starter
4006,2016-09-21,sppl=RHJhd051bWJlcj00MDA2,Wed,2016,38,starter9,9833,starter
4005,2016-09-18,sppl=RHJhd051bWJlcj00MDA1,Sun,2016,38,starter9,9939,starter
4004,2016-09-17,sppl=RHJhd051bWJlcj00MDA0,Sat,2016,37,starter9,9420,starter
4003,2016-09-14,sppl=RHJhd051bWJlcj00MDAz,Wed,2016,37,starter9,8806,starter
4002,2016-09-11,sppl=RHJhd051bWJlcj00MDAy,Sun,2016,37,starter9,8875,starter
4001,2016-09-10,sppl=RHJhd051bWJlcj00MDAx,Sat,2016,36,starter9,9853,starter
4000,2016-09-07,sppl=RHJhd051bWJlcj00MDAw,Wed,2016,36,starter9,9874,starter
3999,2016-09-04,sppl=RHJhd051bWJlcj0zOTk5,Sun,2016,36,starter9,9746,starter
3998,2016-09-03,sppl=RHJhd051bWJlcj0zOTk4,Sat,2016,35,starter9,8947,starter
3997,2016-08-31,sppl=RHJhd051bWJlcj0zOTk3,Wed,2016,35,starter9,9338,starter
3996,2016-08-28,sppl=RHJhd051bWJlcj0zOTk2,Sun,2016,35,starter9,9669,starter
3995,2016-08-27,sppl=RHJhd051bWJlcj0zOTk1,Sat,2016,34,starter9,9418,starter
3994,2016-08-24,sppl=RHJhd051bWJlcj0zOTk0,Wed,2016,34,starter9,8551,starter
3993,2016-08-21,sppl=RHJhd051bWJlcj0zOTkz,Sun,2016,34,starter9,9627,starter
3992,2016-08-20,sppl=RHJhd051bWJlcj0zOTky,Sat,2016,33,starter9,9962,starter
3991,2016-08-17,sppl=RHJhd051bWJlcj0zOTkx,Wed,2016,33,starter9,9947,starter
3990,2016-08-14,sppl=RHJhd051bWJlcj0zOTkw,Sun,2016,33,starter9,9024,starter
3989,2016-08-13,sppl=RHJhd051bWJlcj0zOTg5,Sat,2016,32,starter9,7373,starter
3988,2016-08-10,sppl=RHJhd051bWJlcj0zOTg4,Wed,2016,32,starter9,7995,starter
3987,2016-08-07,sppl=RHJhd051bWJlcj0zOTg3,Sun,2016,32,starter9,8603,starter
3986,2016-08-06,sppl=RHJhd051bWJlcj0zOTg2,Sat,2016,31,starter9,7831,starter
3985,2016-08-03,sppl=RHJhd051bWJlcj0zOTg1,Wed,2016,31,starter9,8192,starter
3984,2016-07-31,sppl=RHJhd051bWJlcj0zOTg0,Sun,2016,31,starter9,9754,starter
3983,2016-07-30,sppl=RHJhd051bWJlcj0zOTgz,Sat,2016,30,starter9,9734,starter
3982,2016-07-27,sppl=RHJhd051bWJlcj0zOTgy,Wed,2016,30,starter9,9412,starter
3981,2016-07-24,sppl=RHJhd051bWJlcj0zOTgx,Sun,2016,30,starter9,9209,starter
3980,2016-07-23,sppl=RHJhd051bWJlcj0zOTgw,Sat,2016,29,starter9,9663,starter
3979,2016-07-20,sppl=RHJhd051bWJlcj0zOTc5,Wed,2016,29,starter9,9532,starter
3978,2016-07-17,sppl=RHJhd051bWJlcj0zOTc4,Sun,2016,29,starter9,9799,starter
3977,2016-07-16,sppl=RHJhd051bWJlcj0zOTc3,Sat,2016,28,starter9,9885,starter
3976,2016-07-13,sppl=RHJhd051bWJlcj0zOTc2,Wed,2016,28,starter9,9634,starter
3975,2016-07-10,sppl=RHJhd051bWJlcj0zOTc1,Sun,2016,28,starter9,9594,starter
3974,2016-07-09,sppl=RHJhd051bWJlcj0zOTc0,Sat,2016,27,starter9,8552,starter
3973,2016-07-06,sppl=RHJhd051bWJlcj0zOTcz,Wed,2016,27,starter9,9741,starter
3972,2016-07-03,sppl=RHJhd051bWJlcj0zOTcy,Sun,2016,27,starter9,9697,starter
3971,2016-07-02,sppl=RHJhd051bWJlcj0zOTcx,Sat,2016,26,starter9,9547,starter
3970,2016-06-29,sppl=RHJhd051bWJlcj0zOTcw,Wed,2016,26,starter9,7543,starter
3969,2016-06-26,sppl=RHJhd051bWJlcj0zOTY5,Sun,2016,26,starter9,9641,starter
3968,2016-06-25,sppl=RHJhd051bWJlcj0zOTY4,Sat,2016,25,starter9,9906,starter
3967,2016-06-22,sppl=RHJhd051bWJlcj0zOTY3,Wed,2016,25,starter9,8523,starter
3966,2016-06-19,sppl=RHJhd051bWJlcj0zOTY2,Sun,2016,25,starter9,8217,starter
3965,2016-06-18,sppl=RHJhd051bWJlcj0zOTY1,Sat,2016,24,starter9,9857,starter
3964,2016-06-15,sppl=RHJhd051bWJlcj0zOTY0,Wed,2016,24,starter9,9023,starter
3963,2016-06-12,sppl=RHJhd051bWJlcj0zOTYz,Sun,2016,24,starter9,9221,starter
3962,2016-06-11,sppl=RHJhd051bWJlcj0zOTYy,Sat,2016,23,starter9,9540,starter
3961,2016-06-08,sppl=RHJhd051bWJlcj0zOTYx,Wed,2016,23,starter9,9424,starter
3960,2016-06-05,sppl=RHJhd051bWJlcj0zOTYw,Sun,2016,23,starter9,8949,starter
3959,2016-06-04,sppl=RHJhd051bWJlcj0zOTU5,Sat,2016,22,starter9,8941,starter
3958,2016-06-01,sppl=RHJhd051bWJlcj0zOTU4,Wed,2016,22,starter9,9005,starter
3957,2016-05-29,sppl=RHJhd051bWJlcj0zOTU3,Sun,2016,22,starter9,9817,starter
3956,2016-05-28,sppl=RHJhd051bWJlcj0zOTU2,Sat,2016,21,starter9,9947,starter
3955,2016-05-25,sppl=RHJhd051bWJlcj0zOTU1,Wed,2016,21,starter9,9328,starter
3954,2016-05-22,sppl=RHJhd051bWJlcj0zOTU0,Sun,2016,21,starter9,9172,starter
3953,2016-05-21,sppl=RHJhd051bWJlcj0zOTUz,Sat,2016,20,starter9,8092,starter
3952,2016-05-18,sppl=RHJhd051bWJlcj0zOTUy,Wed,2016,20,starter9,8034,starter
3951,2016-05-15,sppl=RHJhd051bWJlcj0zOTUx,Sun,2016,20,starter9,9863,starter
3950,2016-05-14,sppl=RHJhd051bWJlcj0zOTUw,Sat,2016,19,starter9,8279,starter
3949,2016-05-11,sppl=RHJhd051bWJlcj0zOTQ5,Wed,2016,19,starter9,7997,starter
3948,2016-05-08,sppl=RHJhd051bWJlcj0zOTQ4,Sun,2016,19,starter9,7375,starter
3947,2016-05-07,sppl=RHJhd051bWJlcj0zOTQ3,Sat,2016,18,starter9,8146,starter
3946,2016-05-04,sppl=RHJhd051bWJlcj0zOTQ2,Wed,2016,18,starter9,7931,starter
3945,2016-05-01,sppl=RHJhd051bWJlcj0zOTQ1,Sun,2016,18,starter9,9902,starter
3944,2016-04-30,sppl=RHJhd051bWJlcj0zOTQ0,Sat,2016,17,starter9,8441,starter
3943,2016-04-27,sppl=RHJhd051bWJlcj0zOTQz,Wed,2016,17,starter9,8339,starter
3942,2016-04-24,sppl=RHJhd051bWJlcj0zOTQy,Sun,2016,17,starter9,9593,starter
3941,2016-04-23,sppl=RHJhd051bWJlcj0zOTQx,Sat,2016,16,starter9,6975,starter
3940,2016-04-20,sppl=RHJhd051bWJlcj0zOTQw,Wed,2016,16,starter9,9624,starter
3939,2016-04-17,sppl=RHJhd051bWJlcj0zOTM5,Sun,2016,16,starter9,9639,starter
3938,2016-04-16,sppl=RHJhd051bWJlcj0zOTM4,Sat,2016,15,starter9,9345,starter
3937,2016-04-13,sppl=RHJhd051bWJlcj0zOTM3,Wed,2016,15,starter9,9950,starter
3936,2016-04-10,sppl=RHJhd051bWJlcj0zOTM2,Sun,2016,15,starter9,9643,starter
3935,2016-04-09,sppl=RHJhd051bWJlcj0zOTM1,Sat,2016,14,starter9,9802,starter
3934,2016-04-06,sppl=RHJhd051bWJlcj0zOTM0,Wed,2016,14,starter9,9485,starter
3933,2016-04-03,sppl=RHJhd051bWJlcj0zOTMz,Sun,2016,14,starter9,9798,starter
3932,2016-04-02,sppl=RHJhd051bWJlcj0zOTMy,Sat,2016,13,starter9,9284,starter
3931,2016-03-30,sppl=RHJhd051bWJlcj0zOTMx,Wed,2016,13,starter9,9333,starter
3930,2016-03-27,sppl=RHJhd051bWJlcj0zOTMw,Sun,2016,13,starter9,9575,starter
3929,2016-03-26,sppl=RHJhd051bWJlcj0zOTI5,Sat,2016,12,starter9,9948,starter
3928,2016-03-23,sppl=RHJhd051bWJlcj0zOTI4,Wed,2016,12,starter9,8033,starter
3927,2016-03-20,sppl=RHJhd051bWJlcj0zOTI3,Sun,2016,12,starter9,9862,starter
3926,2016-03-19,sppl=RHJhd051bWJlcj0zOTI2,Sat,2016,11,starter9,8888,starter
3925,2016-03-16,sppl=RHJhd051bWJlcj0zOTI1,Wed,2016,11,starter9,9532,starter
3924,2016-03-13,sppl=RHJhd051bWJlcj0zOTI0,Sun,2016,11,starter9,7172,starter
3923,2016-03-12,sppl=RHJhd051bWJlcj0zOTIz,Sat,2016,10,starter9,9547,starter
3922,2016-03-09,sppl=RHJhd051bWJlcj0zOTIy,Wed,2016,10,starter9,7757,starter
3921,2016-03-06,sppl=RHJhd051bWJlcj0zOTIx,Sun,2016,10,starter9,9052,starter
3920,2016-03-05,sppl=RHJhd051bWJlcj0zOTIw,Sat,2016,09,starter9,9506,starter
3919,2016-03-02,sppl=RHJhd051bWJlcj0zOTE5,Wed,2016,09,starter9,9452,starter
3918,2016-02-28,sppl=RHJhd051bWJlcj0zOTE4,Sun,2016,09,starter9,8796,starter
3917,2016-02-27,sppl=RHJhd051bWJlcj0zOTE3,Sat,2016,08,starter9,9787,starter
3916,2016-02-24,sppl=RHJhd051bWJlcj0zOTE2,Wed,2016,08,starter9,9476,starter
3915,2016-02-21,sppl=RHJhd051bWJlcj0zOTE1,Sun,2016,08,starter9,9367,starter
3914,2016-02-20,sppl=RHJhd051bWJlcj0zOTE0,Sat,2016,07,starter9,9884,starter
3913,2016-02-17,sppl=RHJhd051bWJlcj0zOTEz,Wed,2016,07,starter9,9682,starter
3912,2016-02-14,sppl=RHJhd051bWJlcj0zOTEy,Sun,2016,07,starter9,8194,starter
3911,2016-02-13,sppl=RHJhd051bWJlcj0zOTEx,Sat,2016,06,starter9,8958,starter
3910,2016-02-10,sppl=RHJhd051bWJlcj0zOTEw,Wed,2016,06,starter9,9013,starter
3909,2016-02-07,sppl=RHJhd051bWJlcj0zOTA5,Sun,2016,06,starter9,8644,starter
3908,2016-02-06,sppl=RHJhd051bWJlcj0zOTA4,Sat,2016,05,starter9,8890,starter
3907,2016-02-03,sppl=RHJhd051bWJlcj0zOTA3,Wed,2016,05,starter9,9884,starter
3906,2016-01-31,sppl=RHJhd051bWJlcj0zOTA2,Sun,2016,05,starter9,9794,starter
3905,2016-01-30,sppl=RHJhd051bWJlcj0zOTA1,Sat,2016,04,starter9,9993,starter
3904,2016-01-27,sppl=RHJhd051bWJlcj0zOTA0,Wed,2016,04,starter9,8819,starter
3903,2016-01-24,sppl=RHJhd051bWJlcj0zOTAz,Sun,2016,04,starter9,8892,starter
3902,2016-01-23,sppl=RHJhd051bWJlcj0zOTAy,Sat,2016,03,starter9,9630,starter
3901,2016-01-20,sppl=RHJhd051bWJlcj0zOTAx,Wed,2016,03,starter9,8305,starter
3900,2016-01-17,sppl=RHJhd051bWJlcj0zOTAw,Sun,2016,03,starter9,9013,starter
3899,2016-01-16,sppl=RHJhd051bWJlcj0zODk5,Sat,2016,02,starter9,9120,starter
3898,2016-01-13,sppl=RHJhd051bWJlcj0zODk4,Wed,2016,02,starter9,9509,starter
3897,2016-01-10,sppl=RHJhd051bWJlcj0zODk3,Sun,2016,02,starter9,9141,starter
3896,2016-01-09,sppl=RHJhd051bWJlcj0zODk2,Sat,2016,01,starter9,9842,starter
3895,2016-01-06,sppl=RHJhd051bWJlcj0zODk1,Wed,2016,01,starter9,8563,starter
3894,2016-01-03,sppl=RHJhd051bWJlcj0zODk0,Sun,2016,01,starter9,9675,starter
3893,2016-01-02,sppl=RHJhd051bWJlcj0zODkz,Sat,2016,00,starter9,9644,starter
3892,2015-12-30,sppl=RHJhd051bWJlcj0zODky,Wed,2015,52,starter9,8646,starter
3891,2015-12-27,sppl=RHJhd051bWJlcj0zODkx,Sun,2015,52,starter9,8639,starter
3890,2015-12-26,sppl=RHJhd051bWJlcj0zODkw,Sat,2015,51,starter9,5481,starter
3889,2015-12-23,sppl=RHJhd051bWJlcj0zODg5,Wed,2015,51,starter9,9243,starter
3888,2015-12-20,sppl=RHJhd051bWJlcj0zODg4,Sun,2015,51,starter9,9514,starter
3887,2015-12-19,sppl=RHJhd051bWJlcj0zODg3,Sat,2015,50,starter9,9694,starter
3886,2015-12-16,sppl=RHJhd051bWJlcj0zODg2,Wed,2015,50,starter9,9117,starter
3885,2015-12-13,sppl=RHJhd051bWJlcj0zODg1,Sun,2015,50,starter9,9548,starter
3884,2015-12-12,sppl=RHJhd051bWJlcj0zODg0,Sat,2015,49,starter9,7482,starter
3883,2015-12-09,sppl=RHJhd051bWJlcj0zODgz,Wed,2015,49,starter9,9507,starter
3882,2015-12-06,sppl=RHJhd051bWJlcj0zODgy,Sun,2015,49,starter9,9912,starter
3881,2015-12-05,sppl=RHJhd051bWJlcj0zODgx,Sat,2015,48,starter9,9581,starter
3880,2015-12-02,sppl=RHJhd051bWJlcj0zODgw,Wed,2015,48,starter9,9780,starter
3879,2015-11-29,sppl=RHJhd051bWJlcj0zODc5,Sun,2015,48,starter9,9847,starter
3878,2015-11-28,sppl=RHJhd051bWJlcj0zODc4,Sat,2015,47,starter9,9753,starter
3877,2015-11-25,sppl=RHJhd051bWJlcj0zODc3,Wed,2015,47,starter9,9634,starter
3876,2015-11-22,sppl=RHJhd051bWJlcj0zODc2,Sun,2015,47,starter9,9957,starter
3875,2015-11-21,sppl=RHJhd051bWJlcj0zODc1,Sat,2015,46,starter9,7231,starter
3874,2015-11-18,sppl=RHJhd051bWJlcj0zODc0,Wed,2015,46,starter9,9130,starter
3873,2015-11-15,sppl=RHJhd051bWJlcj0zODcz,Sun,2015,46,starter9,9597,starter
3872,2015-11-14,sppl=RHJhd051bWJlcj0zODcy,Sat,2015,45,starter9,8675,starter
3871,2015-11-11,sppl=RHJhd051bWJlcj0zODcx,Wed,2015,45,starter9,8136,starter
3870,2015-11-08,sppl=RHJhd051bWJlcj0zODcw,Sun,2015,45,starter9,9620,starter
3869,2015-11-07,sppl=RHJhd051bWJlcj0zODY5,Sat,2015,44,starter9,9971,starter
